gene_id,gene_id,gene_type,gene_name
ENSMUSG00000083751.2,ENSMUSG00000083751.2,processed_pseudogene,Gm14534
ENSMUSG00000087424.2,ENSMUSG00000087424.2,lncRNA,5730405O15Rik
ENSMUSG00000031010.18,ENSMUSG00000031010.18,protein_coding,Usp9x
ENSMUSG00000094574.2,ENSMUSG00000094574.2,unprocessed_pseudogene,Gm15027
ENSMUSG00000094259.2,ENSMUSG00000094259.2,unprocessed_pseudogene,Gm14536
ENSMUSG00000084349.4,ENSMUSG00000084349.4,processed_pseudogene,Rpl3-ps1
ENSMUSG00002076396.1,ENSMUSG00002076396.1,rRNA,5S_rRNA
ENSMUSG00000083364.5,ENSMUSG00000083364.5,processed_pseudogene,Llph-ps2
ENSMUSG00000100714.7,ENSMUSG00000100714.7,lncRNA,2010308F09Rik
ENSMUSG00000082090.2,ENSMUSG00000082090.2,processed_pseudogene,Gm16481
ENSMUSG00000000787.13,ENSMUSG00000000787.13,protein_coding,Ddx3x
ENSMUSG00000081255.2,ENSMUSG00000081255.2,processed_pseudogene,Gm5380
ENSMUSG00000080914.2,ENSMUSG00000080914.2,processed_pseudogene,Gm7129
ENSMUSG00000080818.5,ENSMUSG00000080818.5,processed_pseudogene,Gm9434
ENSMUSG00000051228.6,ENSMUSG00000051228.6,protein_coding,Nyx
ENSMUSG00000081597.2,ENSMUSG00000081597.2,processed_pseudogene,Gm14506
ENSMUSG00000031012.18,ENSMUSG00000031012.18,protein_coding,Cask
ENSMUSG00000040229.12,ENSMUSG00000040229.12,protein_coding,Gpr34
ENSMUSG00002075284.1,ENSMUSG00002075284.1,miRNA,ENSMUSG00002075284
ENSMUSG00000047678.2,ENSMUSG00000047678.2,protein_coding,Gpr82
ENSMUSG00000082736.2,ENSMUSG00000082736.2,processed_pseudogene,Gm5381
ENSMUSG00000088706.4,ENSMUSG00000088706.4,snRNA,Gm25552
ENSMUSG00000078346.4,ENSMUSG00000078346.4,protein_coding,H2al1n
ENSMUSG00000080733.3,ENSMUSG00000080733.3,processed_pseudogene,Gm14867
ENSMUSG00000064772.3,ENSMUSG00000064772.3,snRNA,Gm25202
ENSMUSG00000084907.2,ENSMUSG00000084907.2,lncRNA,Gm14505
ENSMUSG00000081763.2,ENSMUSG00000081763.2,processed_pseudogene,Gm9435
ENSMUSG00000045217.6,ENSMUSG00000045217.6,transcribed_processed_pseudogene,Ppp1r2-ps9
ENSMUSG00000082838.2,ENSMUSG00000082838.2,processed_pseudogene,Gm14519
ENSMUSG00000083931.2,ENSMUSG00000083931.2,processed_pseudogene,Gm14518
ENSMUSG00000081994.2,ENSMUSG00000081994.2,processed_pseudogene,Gm14517
ENSMUSG00000118898.1,ENSMUSG00000118898.1,snRNA,U6
ENSMUSG00002075606.1,ENSMUSG00002075606.1,miRNA,ENSMUSG00002075606
ENSMUSG00001118666.1,ENSMUSG00001118666.1,snRNA,U6
ENSMUSG00000086048.8,ENSMUSG00000086048.8,lncRNA,Drr1
ENSMUSG00000081312.2,ENSMUSG00000081312.2,processed_pseudogene,Gm14520
ENSMUSG00000083551.2,ENSMUSG00000083551.2,processed_pseudogene,Gm14516
ENSMUSG00000023257.4,ENSMUSG00000023257.4,protein_coding,Cypt1
ENSMUSG00000083288.2,ENSMUSG00000083288.2,processed_pseudogene,Csnk2a1-ps2
ENSMUSG00000025037.7,ENSMUSG00000025037.7,protein_coding,Maoa
ENSMUSG00000040147.15,ENSMUSG00000040147.15,protein_coding,Maob
ENSMUSG00000040138.8,ENSMUSG00000040138.8,protein_coding,Ndp
ENSMUSG00000025038.8,ENSMUSG00000025038.8,protein_coding,Efhc2
ENSMUSG00000081858.2,ENSMUSG00000081858.2,processed_pseudogene,Gm14514
ENSMUSG00000119745.1,ENSMUSG00000119745.1,snRNA,U6
ENSMUSG00000025040.14,ENSMUSG00000025040.14,protein_coding,Fundc1
ENSMUSG00000083140.2,ENSMUSG00000083140.2,processed_pseudogene,Gm5073
ENSMUSG00000081614.2,ENSMUSG00000081614.2,processed_pseudogene,Gm9436
ENSMUSG00000096716.2,ENSMUSG00000096716.2,processed_pseudogene,Gm5755
ENSMUSG00000096235.2,ENSMUSG00000096235.2,processed_pseudogene,Gm5123
ENSMUSG00000025043.4,ENSMUSG00000025043.4,protein_coding,Dusp21
ENSMUSG00000037369.18,ENSMUSG00000037369.18,protein_coding,Kdm6a
ENSMUSG00000119205.1,ENSMUSG00000119205.1,rRNA,5S_rRNA
ENSMUSG00000081271.2,ENSMUSG00000081271.2,processed_pseudogene,Gm14883
ENSMUSG00000037358.7,ENSMUSG00000037358.7,protein_coding,Dipk2b
ENSMUSG00000082757.2,ENSMUSG00000082757.2,processed_pseudogene,Gm6923
ENSMUSG00000081654.2,ENSMUSG00000081654.2,processed_pseudogene,Gm5383
ENSMUSG00000065422.3,ENSMUSG00000065422.3,miRNA,Mir221
ENSMUSG00000065471.3,ENSMUSG00000065471.3,miRNA,Mir222
ENSMUSG00000073274.5,ENSMUSG00000073274.5,lncRNA,Gm14636
ENSMUSG00000097497.2,ENSMUSG00000097497.2,lncRNA,Gm26652
ENSMUSG00000077277.3,ENSMUSG00000077277.3,snRNA,Gm22783
ENSMUSG00000082680.2,ENSMUSG00000082680.2,processed_pseudogene,Gm14885
ENSMUSG00000068149.6,ENSMUSG00000068149.6,protein_coding,Tex13c3
ENSMUSG00000084327.2,ENSMUSG00000084327.2,processed_pseudogene,Gm14531
ENSMUSG00000119214.1,ENSMUSG00000119214.1,snRNA,U6
ENSMUSG00000081735.2,ENSMUSG00000081735.2,processed_pseudogene,Gm14530
ENSMUSG00000084186.2,ENSMUSG00000084186.2,processed_pseudogene,Rpl36-ps10
ENSMUSG00000080998.2,ENSMUSG00000080998.2,processed_pseudogene,Gm5384
ENSMUSG00000037347.8,ENSMUSG00000037347.8,protein_coding,Chst7
ENSMUSG00000037341.15,ENSMUSG00000037341.15,protein_coding,Slc9a7
ENSMUSG00000083033.2,ENSMUSG00000083033.2,processed_pseudogene,Gm9083
ENSMUSG00000087415.5,ENSMUSG00000087415.5,processed_pseudogene,Gm14529
ENSMUSG00000060090.17,ENSMUSG00000060090.17,protein_coding,Rp2
ENSMUSG00000084137.2,ENSMUSG00000084137.2,processed_pseudogene,Gm9085
ENSMUSG00000082855.2,ENSMUSG00000082855.2,processed_pseudogene,Gm14537
ENSMUSG00000037315.16,ENSMUSG00000037315.16,protein_coding,Jade3
ENSMUSG00000081529.2,ENSMUSG00000081529.2,processed_pseudogene,Gm14884
ENSMUSG00000081390.2,ENSMUSG00000081390.2,processed_pseudogene,Gm14538
ENSMUSG00000023070.7,ENSMUSG00000023070.7,protein_coding,Rgn
ENSMUSG00000084830.3,ENSMUSG00000084830.3,processed_pseudogene,Gm14539
ENSMUSG00000064398.3,ENSMUSG00000064398.3,snRNA,Gm23628
ENSMUSG00000031059.10,ENSMUSG00000031059.10,protein_coding,Ndufb11
ENSMUSG00000031060.17,ENSMUSG00000031060.17,protein_coding,Rbm10
ENSMUSG00000001924.16,ENSMUSG00000001924.16,protein_coding,Uba1
ENSMUSG00000031065.15,ENSMUSG00000031065.15,protein_coding,Cdk16
ENSMUSG00000031066.11,ENSMUSG00000031066.11,protein_coding,Usp11
ENSMUSG00000118509.2,ENSMUSG00000118509.2,unprocessed_pseudogene,Gm39500
ENSMUSG00000001127.13,ENSMUSG00000001127.13,protein_coding,Araf
ENSMUSG00000118865.1,ENSMUSG00000118865.1,snRNA,U6
ENSMUSG00002075646.1,ENSMUSG00002075646.1,miRNA,ENSMUSG00002075646
ENSMUSG00000082393.3,ENSMUSG00000082393.3,processed_pseudogene,Gm15028
ENSMUSG00000037217.16,ENSMUSG00000037217.16,protein_coding,Syn1
ENSMUSG00000093408.3,ENSMUSG00000093408.3,miRNA,Mir5617
ENSMUSG00000001131.12,ENSMUSG00000001131.12,protein_coding,Timp1
ENSMUSG00000080757.2,ENSMUSG00000080757.2,processed_pseudogene,Gm15029
ENSMUSG00000001128.8,ENSMUSG00000001128.8,protein_coding,Cfp
ENSMUSG00000009406.14,ENSMUSG00000009406.14,protein_coding,Elk1
ENSMUSG00000001134.10,ENSMUSG00000001134.10,protein_coding,Uxt
ENSMUSG00000086877.8,ENSMUSG00000086877.8,lncRNA,A230072C01Rik
ENSMUSG00000054737.12,ENSMUSG00000054737.12,protein_coding,Zfp182
ENSMUSG00000037167.6,ENSMUSG00000037167.6,protein_coding,Spaca5
ENSMUSG00000031079.13,ENSMUSG00000031079.13,protein_coding,Zfp300
ENSMUSG00000062814.10,ENSMUSG00000062814.10,protein_coding,Ssxa1
ENSMUSG00000083892.4,ENSMUSG00000083892.4,processed_pseudogene,Gm1848
ENSMUSG00000095316.2,ENSMUSG00000095316.2,protein_coding,Gm21876
ENSMUSG00000087358.9,ENSMUSG00000087358.9,lncRNA,4930453H23Rik
ENSMUSG00000087586.2,ENSMUSG00000087586.2,lncRNA,Gm6938
ENSMUSG00000051537.10,ENSMUSG00000051537.10,transcribed_processed_pseudogene,Gm5124
ENSMUSG00000068122.11,ENSMUSG00000068122.11,protein_coding,Agtr2
ENSMUSG00000077430.3,ENSMUSG00000077430.3,snoRNA,Gm22592
ENSMUSG00000081641.4,ENSMUSG00000081641.4,processed_pseudogene,Gm9439
ENSMUSG00000081475.2,ENSMUSG00000081475.2,processed_pseudogene,Gm14558
ENSMUSG00000031089.8,ENSMUSG00000031089.8,protein_coding,Slc6a14
ENSMUSG00002075810.1,ENSMUSG00002075810.1,rRNA,5S_rRNA
ENSMUSG00000101818.2,ENSMUSG00000101818.2,protein_coding,Gm28269
ENSMUSG00000101776.2,ENSMUSG00000101776.2,lncRNA,Gm28268
ENSMUSG00000065074.3,ENSMUSG00000065074.3,snRNA,Gm24535
ENSMUSG00000082175.2,ENSMUSG00000082175.2,processed_pseudogene,Gm14563
ENSMUSG00000083030.2,ENSMUSG00000083030.2,processed_pseudogene,Gm14561
ENSMUSG00000118511.2,ENSMUSG00000118511.2,processed_pseudogene,Gm53006
ENSMUSG00000081064.2,ENSMUSG00000081064.2,processed_pseudogene,Gm6071
ENSMUSG00000064685.3,ENSMUSG00000064685.3,snRNA,Gm25812
ENSMUSG00000085073.4,ENSMUSG00000085073.4,processed_pseudogene,Gm14562
ENSMUSG00000083290.2,ENSMUSG00000083290.2,processed_pseudogene,Gm15030
ENSMUSG00000052025.10,ENSMUSG00000052025.10,transcribed_processed_pseudogene,Ppp1r2-ps7
ENSMUSG00000064659.4,ENSMUSG00000064659.4,snRNA,Gm26131
ENSMUSG00000036782.14,ENSMUSG00000036782.14,protein_coding,Klhl13
ENSMUSG00000080862.4,ENSMUSG00000080862.4,transcribed_processed_pseudogene,Gm14523
ENSMUSG00000082155.2,ENSMUSG00000082155.2,processed_pseudogene,Gm7164
ENSMUSG00000036769.15,ENSMUSG00000036769.15,protein_coding,Wdr44
ENSMUSG00000081812.2,ENSMUSG00000081812.2,processed_pseudogene,Gm4789
ENSMUSG00000068113.7,ENSMUSG00000068113.7,protein_coding,Tesl1
ENSMUSG00000090102.2,ENSMUSG00000090102.2,protein_coding,Tesl2
ENSMUSG00002076901.1,ENSMUSG00002076901.1,miRNA,ENSMUSG00002076901
ENSMUSG00000083099.2,ENSMUSG00000083099.2,unprocessed_pseudogene,Gm4732
ENSMUSG00000083475.2,ENSMUSG00000083475.2,unprocessed_pseudogene,Gm9440
ENSMUSG00000098485.2,ENSMUSG00000098485.2,unprocessed_pseudogene,Gm6956
ENSMUSG00000087133.3,ENSMUSG00000087133.3,lncRNA,Gm27192
ENSMUSG00000084063.2,ENSMUSG00000084063.2,protein_coding,Gm5934
ENSMUSG00000081218.2,ENSMUSG00000081218.2,protein_coding,Gm4297
ENSMUSG00002075845.1,ENSMUSG00002075845.1,miRNA,ENSMUSG00002075845
ENSMUSG00002076041.1,ENSMUSG00002076041.1,miRNA,ENSMUSG00002076041
ENSMUSG00000093923.8,ENSMUSG00000093923.8,protein_coding,Gm5935
ENSMUSG00000094775.2,ENSMUSG00000094775.2,unprocessed_pseudogene,Gm2759
ENSMUSG00002075744.1,ENSMUSG00002075744.1,miRNA,ENSMUSG00002075744
ENSMUSG00000082188.2,ENSMUSG00000082188.2,unprocessed_pseudogene,Gm2768
ENSMUSG00000096620.3,ENSMUSG00000096620.3,protein_coding,Gm5169
ENSMUSG00000096724.2,ENSMUSG00000096724.2,unprocessed_pseudogene,Gm1989
ENSMUSG00000073267.6,ENSMUSG00000073267.6,protein_coding,Gm1993
ENSMUSG00000080959.2,ENSMUSG00000080959.2,unprocessed_pseudogene,Gm2003
ENSMUSG00002075493.1,ENSMUSG00002075493.1,miRNA,ENSMUSG00002075493
ENSMUSG00000095392.2,ENSMUSG00000095392.2,unprocessed_pseudogene,Gm7350
ENSMUSG00000086959.2,ENSMUSG00000086959.2,lncRNA,E330010L02Rik
ENSMUSG00000083060.2,ENSMUSG00000083060.2,unprocessed_pseudogene,Gm14533
ENSMUSG00000079655.10,ENSMUSG00000079655.10,protein_coding,Gm5168
ENSMUSG00000082639.9,ENSMUSG00000082639.9,protein_coding,Gm2012
ENSMUSG00002076972.1,ENSMUSG00002076972.1,miRNA,ENSMUSG00002076972
ENSMUSG00000083628.2,ENSMUSG00000083628.2,protein_coding,Gm2030
ENSMUSG00000080819.2,ENSMUSG00000080819.2,unprocessed_pseudogene,Gm2005
ENSMUSG00000095063.2,ENSMUSG00000095063.2,protein_coding,Slx
ENSMUSG00002076659.1,ENSMUSG00002076659.1,miRNA,ENSMUSG00002076659
ENSMUSG00000071788.6,ENSMUSG00000071788.6,protein_coding,Gm14525
ENSMUSG00000096907.2,ENSMUSG00000096907.2,unprocessed_pseudogene,Gm6113
ENSMUSG00000080725.10,ENSMUSG00000080725.10,protein_coding,Gm6121
ENSMUSG00000093984.2,ENSMUSG00000093984.2,unprocessed_pseudogene,Gm7365
ENSMUSG00000095423.2,ENSMUSG00000095423.2,unprocessed_pseudogene,Gm7375
ENSMUSG00000095546.8,ENSMUSG00000095546.8,protein_coding,Gm10230
ENSMUSG00002075560.1,ENSMUSG00002075560.1,miRNA,ENSMUSG00002075560
ENSMUSG00000093817.8,ENSMUSG00000093817.8,lncRNA,Gm2101
ENSMUSG00000094424.2,ENSMUSG00000094424.2,unprocessed_pseudogene,Gm7386
ENSMUSG00000095293.8,ENSMUSG00000095293.8,protein_coding,Gm10058
ENSMUSG00000085534.8,ENSMUSG00000085534.8,lncRNA,Gm2117
ENSMUSG00000095494.2,ENSMUSG00000095494.2,unprocessed_pseudogene,Gm7391
ENSMUSG00000094624.2,ENSMUSG00000094624.2,protein_coding,Gm4836
ENSMUSG00000095356.2,ENSMUSG00000095356.2,unprocessed_pseudogene,Gm7398
ENSMUSG00000096457.8,ENSMUSG00000096457.8,protein_coding,Gm10147
ENSMUSG00002076729.1,ENSMUSG00002076729.1,miRNA,ENSMUSG00002076729
ENSMUSG00000096911.8,ENSMUSG00000096911.8,lncRNA,Gm2165
ENSMUSG00000095089.2,ENSMUSG00000095089.2,unprocessed_pseudogene,Gm7408
ENSMUSG00000095887.8,ENSMUSG00000095887.8,protein_coding,Gm10096
ENSMUSG00000087462.2,ENSMUSG00000087462.2,lncRNA,Gm2200
ENSMUSG00000095802.2,ENSMUSG00000095802.2,unprocessed_pseudogene,Gm7415
ENSMUSG00000081224.2,ENSMUSG00000081224.2,unprocessed_pseudogene,Gm2066
ENSMUSG00000095906.2,ENSMUSG00000095906.2,unprocessed_pseudogene,Gm7421
ENSMUSG00000086691.3,ENSMUSG00000086691.3,processed_pseudogene,Gm15432
ENSMUSG00000096137.2,ENSMUSG00000096137.2,unprocessed_pseudogene,Gm14527
ENSMUSG00002076641.1,ENSMUSG00002076641.1,miRNA,ENSMUSG00002076641
ENSMUSG00000095152.2,ENSMUSG00000095152.2,unprocessed_pseudogene,Gm3657
ENSMUSG00000085489.8,ENSMUSG00000085489.8,lncRNA,Gm3669
ENSMUSG00000073257.4,ENSMUSG00000073257.4,protein_coding,Gm10488
ENSMUSG00002076267.1,ENSMUSG00002076267.1,miRNA,ENSMUSG00002076267
ENSMUSG00000085060.2,ENSMUSG00000085060.2,lncRNA,E330016L19Rik
ENSMUSG00000096311.2,ENSMUSG00000096311.2,unprocessed_pseudogene,Gm3681
ENSMUSG00000073255.11,ENSMUSG00000073255.11,protein_coding,Gm14632
ENSMUSG00000085989.2,ENSMUSG00000085989.2,lncRNA,Gm7437
ENSMUSG00000085325.8,ENSMUSG00000085325.8,lncRNA,Gm14974
ENSMUSG00000096539.2,ENSMUSG00000096539.2,unprocessed_pseudogene,Gm7438
ENSMUSG00000094759.8,ENSMUSG00000094759.8,protein_coding,Gm10487
ENSMUSG00000094391.2,ENSMUSG00000094391.2,protein_coding,Btbd35f29
ENSMUSG00000095754.3,ENSMUSG00000095754.3,protein_coding,Spin2f
ENSMUSG00000118441.2,ENSMUSG00000118441.2,protein_coding,Btbd35f26
ENSMUSG00000086580.2,ENSMUSG00000086580.2,unprocessed_pseudogene,Gm15280
ENSMUSG00000086906.2,ENSMUSG00000086906.2,unprocessed_pseudogene,Gm15276
ENSMUSG00000118465.2,ENSMUSG00000118465.2,protein_coding,Btbd35f19
ENSMUSG00000118452.2,ENSMUSG00000118452.2,transcribed_processed_pseudogene,Gm21883
ENSMUSG00000096645.3,ENSMUSG00000096645.3,protein_coding,Spin2e
ENSMUSG00000118431.2,ENSMUSG00000118431.2,protein_coding,Btbd35f25
ENSMUSG00000095770.2,ENSMUSG00000095770.2,protein_coding,Gm21637
ENSMUSG00000118402.2,ENSMUSG00000118402.2,protein_coding,Btbd35f22
ENSMUSG00000114897.2,ENSMUSG00000114897.2,processed_pseudogene,Gm5923
ENSMUSG00000096194.3,ENSMUSG00000096194.3,protein_coding,Btbd35f2
ENSMUSG00000118459.2,ENSMUSG00000118459.2,protein_coding,Btbd35f1
ENSMUSG00000094601.3,ENSMUSG00000094601.3,protein_coding,Gm5926
ENSMUSG00000099711.2,ENSMUSG00000099711.2,protein_coding,Btbd35f21
ENSMUSG00000118481.2,ENSMUSG00000118481.2,processed_pseudogene,Gm21789
ENSMUSG00000118409.2,ENSMUSG00000118409.2,protein_coding,Btbd35f5
ENSMUSG00000094115.3,ENSMUSG00000094115.3,unprocessed_pseudogene,Spin2-ps6
ENSMUSG00000084982.2,ENSMUSG00000084982.2,unprocessed_pseudogene,Gm15275
ENSMUSG00000086246.3,ENSMUSG00000086246.3,processed_pseudogene,Gm15274
ENSMUSG00000101500.2,ENSMUSG00000101500.2,protein_coding,Btbd35f12
ENSMUSG00000087224.2,ENSMUSG00000087224.2,processed_pseudogene,Gm2182
ENSMUSG00000114725.2,ENSMUSG00000114725.2,processed_pseudogene,Gm2854
ENSMUSG00000087649.3,ENSMUSG00000087649.3,processed_pseudogene,Gm21979
ENSMUSG00000085552.2,ENSMUSG00000085552.2,processed_pseudogene,Gm21990
ENSMUSG00000079649.4,ENSMUSG00000079649.4,processed_pseudogene,Gm2892
ENSMUSG00000079297.5,ENSMUSG00000079297.5,processed_pseudogene,Gm2223
ENSMUSG00000087007.2,ENSMUSG00000087007.2,processed_pseudogene,Gm2231
ENSMUSG00000101294.2,ENSMUSG00000101294.2,protein_coding,Btbd35f15
ENSMUSG00000086668.2,ENSMUSG00000086668.2,processed_pseudogene,Gm15273
ENSMUSG00000086525.2,ENSMUSG00000086525.2,processed_pseudogene,Gm15281
ENSMUSG00000085756.2,ENSMUSG00000085756.2,processed_pseudogene,Gm15279
ENSMUSG00000087468.2,ENSMUSG00000087468.2,processed_pseudogene,Gm7023
ENSMUSG00000095934.2,ENSMUSG00000095934.2,protein_coding,Btbd35f13
ENSMUSG00000078324.3,ENSMUSG00000078324.3,protein_coding,Btbd35f14
ENSMUSG00000096915.2,ENSMUSG00000096915.2,protein_coding,Btbd35f6
ENSMUSG00000118488.2,ENSMUSG00000118488.2,transcribed_processed_pseudogene,Gm21870
ENSMUSG00000118429.2,ENSMUSG00000118429.2,protein_coding,Btbd35f9
ENSMUSG00000095659.3,ENSMUSG00000095659.3,protein_coding,Spin2g
ENSMUSG00000118438.2,ENSMUSG00000118438.2,protein_coding,Btbd35f8
ENSMUSG00000084363.2,ENSMUSG00000084363.2,unprocessed_pseudogene,Gm2288
ENSMUSG00000087491.8,ENSMUSG00000087491.8,lncRNA,Gm14552
ENSMUSG00000073247.4,ENSMUSG00000073247.4,protein_coding,Gm10486
ENSMUSG00000086757.2,ENSMUSG00000086757.2,lncRNA,Gm2309
ENSMUSG00000095899.2,ENSMUSG00000095899.2,unprocessed_pseudogene,Gm2318
ENSMUSG00000085000.2,ENSMUSG00000085000.2,lncRNA,Gm14553
ENSMUSG00000073245.11,ENSMUSG00000073245.11,protein_coding,Gm14819
ENSMUSG00000085107.4,ENSMUSG00000085107.4,processed_pseudogene,Gm4764
ENSMUSG00000082799.2,ENSMUSG00000082799.2,unprocessed_pseudogene,Gm14554
ENSMUSG00000087847.3,ENSMUSG00000087847.3,scaRNA,Gm25624
ENSMUSG00000031093.15,ENSMUSG00000031093.15,protein_coding,Dock11
ENSMUSG00000118439.2,ENSMUSG00000118439.2,processed_pseudogene,Gm50468
ENSMUSG00000017057.10,ENSMUSG00000017057.10,protein_coding,Il13ra1
ENSMUSG00000036699.13,ENSMUSG00000036699.13,protein_coding,Zcchc12
ENSMUSG00000083130.2,ENSMUSG00000083130.2,processed_pseudogene,Gm14560
ENSMUSG00000081159.2,ENSMUSG00000081159.2,processed_pseudogene,Gm6023
ENSMUSG00000083755.2,ENSMUSG00000083755.2,processed_pseudogene,Gm14559
ENSMUSG00000016239.12,ENSMUSG00000016239.12,protein_coding,Lonrf3
ENSMUSG00000119926.1,ENSMUSG00000119926.1,snRNA,U6
ENSMUSG00000081407.2,ENSMUSG00000081407.2,processed_pseudogene,Gm14568
ENSMUSG00002075949.1,ENSMUSG00002075949.1,miRNA,ENSMUSG00002075949
ENSMUSG00000079642.3,ENSMUSG00000079642.3,protein_coding,Gm6268
ENSMUSG00000065031.3,ENSMUSG00000065031.3,snRNA,Gm22364
ENSMUSG00000091556.9,ENSMUSG00000091556.9,protein_coding,Gm14569
ENSMUSG00000006373.11,ENSMUSG00000006373.11,protein_coding,Pgrmc1
ENSMUSG00000059708.13,ENSMUSG00000059708.13,protein_coding,Akap17b
ENSMUSG00000081281.2,ENSMUSG00000081281.2,processed_pseudogene,Rpl7-ps9
ENSMUSG00000037636.7,ENSMUSG00000037636.7,protein_coding,Slc25a43
ENSMUSG00000064530.4,ENSMUSG00000064530.4,snoRNA,Gm23613
ENSMUSG00000016319.4,ENSMUSG00000016319.4,protein_coding,Slc25a5
ENSMUSG00000084990.2,ENSMUSG00000084990.2,lncRNA,Gm14549
ENSMUSG00000006423.16,ENSMUSG00000006423.16,protein_coding,C330007P06Rik
ENSMUSG00000084265.2,ENSMUSG00000084265.2,processed_pseudogene,Gm14541
ENSMUSG00000016308.13,ENSMUSG00000016308.13,protein_coding,Ube2a
ENSMUSG00000044149.8,ENSMUSG00000044149.8,protein_coding,Nkrf
ENSMUSG00000087155.2,ENSMUSG00000087155.2,lncRNA,Gm15008
ENSMUSG00000050379.16,ENSMUSG00000050379.16,protein_coding,Septin6
ENSMUSG00000081220.3,ENSMUSG00000081220.3,processed_pseudogene,Gm14542
ENSMUSG00000044400.2,ENSMUSG00000044400.2,protein_coding,Sowahd
ENSMUSG00000087873.3,ENSMUSG00000087873.3,snRNA,Gm26099
ENSMUSG00000093059.5,ENSMUSG00000093059.5,misc_RNA,Gm24809
ENSMUSG00000079641.4,ENSMUSG00000079641.4,protein_coding,Rpl39
ENSMUSG00000065642.3,ENSMUSG00000065642.3,snoRNA,Snora69
ENSMUSG00000036572.17,ENSMUSG00000036572.17,protein_coding,Upf3b
ENSMUSG00000016409.5,ENSMUSG00000016409.5,protein_coding,Nkap
ENSMUSG00000036551.7,ENSMUSG00000036551.7,protein_coding,Akap14
ENSMUSG00000016427.8,ENSMUSG00000016427.8,protein_coding,Ndufa1
ENSMUSG00000036537.7,ENSMUSG00000036537.7,protein_coding,Rnf113a1
ENSMUSG00000073243.3,ENSMUSG00000073243.3,protein_coding,Gm9
ENSMUSG00000071773.5,ENSMUSG00000071773.5,protein_coding,Rhox1
ENSMUSG00000051827.12,ENSMUSG00000051827.12,protein_coding,Rhox2a
ENSMUSG00000071772.14,ENSMUSG00000071772.14,protein_coding,Rhox3a
ENSMUSG00000079639.5,ENSMUSG00000079639.5,protein_coding,Rhox4a
ENSMUSG00000095601.9,ENSMUSG00000095601.9,protein_coding,Rhox3a2
ENSMUSG00000094945.4,ENSMUSG00000094945.4,protein_coding,Rhox4a2
ENSMUSG00000079638.9,ENSMUSG00000079638.9,protein_coding,Rhox2b
ENSMUSG00000084056.3,ENSMUSG00000084056.3,transcribed_unprocessed_pseudogene,Rhox3b-ps
ENSMUSG00000071771.5,ENSMUSG00000071771.5,protein_coding,Rhox4b
ENSMUSG00000079637.11,ENSMUSG00000079637.11,protein_coding,Rhox2c
ENSMUSG00000079636.12,ENSMUSG00000079636.12,protein_coding,Rhox3c
ENSMUSG00000079635.3,ENSMUSG00000079635.3,protein_coding,Rhox4c
ENSMUSG00000095698.3,ENSMUSG00000095698.3,protein_coding,Rhox2d
ENSMUSG00000119329.1,ENSMUSG00000119329.1,snoRNA,ENSMUSG00000119329
ENSMUSG00000082297.3,ENSMUSG00000082297.3,unprocessed_pseudogene,Rhox3d-ps
ENSMUSG00000079633.4,ENSMUSG00000079633.4,protein_coding,Rhox4d
ENSMUSG00000096788.9,ENSMUSG00000096788.9,protein_coding,Rhox2e
ENSMUSG00000059626.14,ENSMUSG00000059626.14,protein_coding,Rhox3e
ENSMUSG00000071770.6,ENSMUSG00000071770.6,protein_coding,Rhox4e
ENSMUSG00000095741.4,ENSMUSG00000095741.4,protein_coding,Rhox2f
ENSMUSG00000095510.9,ENSMUSG00000095510.9,protein_coding,Rhox3f
ENSMUSG00000079630.3,ENSMUSG00000079630.3,protein_coding,Rhox4f
ENSMUSG00000080933.5,ENSMUSG00000080933.5,protein_coding,Rhox3g
ENSMUSG00000080241.4,ENSMUSG00000080241.4,transcribed_processed_pseudogene,Dppa3-ps
ENSMUSG00000119532.1,ENSMUSG00000119532.1,snoRNA,ENSMUSG00000119532
ENSMUSG00000079629.6,ENSMUSG00000079629.6,protein_coding,Rhox2g
ENSMUSG00000079628.4,ENSMUSG00000079628.4,protein_coding,Rhox4g
ENSMUSG00000071769.12,ENSMUSG00000071769.12,protein_coding,Rhox3h
ENSMUSG00000064697.3,ENSMUSG00000064697.3,snoRNA,Gm24147
ENSMUSG00000079627.3,ENSMUSG00000079627.3,protein_coding,Rhox2h
ENSMUSG00000106388.2,ENSMUSG00000106388.2,unprocessed_pseudogene,Rhox7-ps2
ENSMUSG00000081195.3,ENSMUSG00000081195.3,unprocessed_pseudogene,Rhox2-ps
ENSMUSG00000095180.11,ENSMUSG00000095180.11,protein_coding,Rhox5
ENSMUSG00000006200.4,ENSMUSG00000006200.4,protein_coding,Rhox6
ENSMUSG00000071767.5,ENSMUSG00000071767.5,protein_coding,Rhox7a
ENSMUSG00000064137.7,ENSMUSG00000064137.7,protein_coding,Rhox8
ENSMUSG00000079626.3,ENSMUSG00000079626.3,protein_coding,Rhox7b
ENSMUSG00000068048.9,ENSMUSG00000068048.9,protein_coding,Rhox9
ENSMUSG00000082734.3,ENSMUSG00000082734.3,unprocessed_pseudogene,Rhox11-ps1
ENSMUSG00000081133.3,ENSMUSG00000081133.3,unprocessed_pseudogene,Rhox11-ps2
ENSMUSG00000068173.13,ENSMUSG00000068173.13,protein_coding,Btg1b
ENSMUSG00000098348.8,ENSMUSG00000098348.8,protein_coding,Btg1c
